type_id,type_name,group_id,snapshot
363349,Balac's Modified Assault ck.0,351064,20180713
363354,Angel Cartel Saga,351210,20180713
363397,'Dragonfly' Assault [nSv],351064,20180713
363934,Assault A-I,351064,20180713
363935,Assault G-I,351064,20180713
363936,Assault M-I,351064,20180713
363955,Scout C-I,351064,20180713
363956,Scout A-I,351064,20180713
363957,Scout M-I,351064,20180713
363982,Logistics C-I,351064,20180713
363983,Logistics G-I,351064,20180713
363984,Logistics A-I,351064,20180713
364009,Sentinel C-I,351064,20180713
364010,Sentinel G-I,351064,20180713
364011,Sentinel M-I,351064,20180713
364018,Assault M/1-Series,351064,20180713
364019,Assault G/1-Series,351064,20180713
364020,Assault A/1-Series,351064,20180713
364021,Assault mk.0,351064,20180713
364022,Assault ak.0,351064,20180713
364023,Assault gk.0,351064,20180713
364024,Scout C/1-Series,351064,20180713
364025,Scout A/1-Series,351064,20180713
364026,Scout M/1-Series,351064,20180713
364027,Scout ck.0,351064,20180713
364028,Scout mk.0,351064,20180713
364029,Scout ak.0,351064,20180713
364030,Logistics C/1-Series,351064,20180713
364031,Logistics G/1-Series,351064,20180713
364032,Logistics A/1-Series,351064,20180713
364033,Logistics ck.0,351064,20180713
364034,Logistics gk.0,351064,20180713
364035,Logistics ak.0,351064,20180713
364036,Sentinel M/1-Series,351064,20180713
364037,Sentinel C/1-Series,351064,20180713
364038,Sentinel G/1-Series,351064,20180713
364039,Sentinel mk.0,351064,20180713
364040,Sentinel ck.0,351064,20180713
364041,Sentinel gk.0,351064,20180713
364095,'Raider' Scout G-I,351064,20180713
364096,'CQC' Scout G-I,351064,20180713
364097,'Hunter' Scout G-I,351064,20180713
364098,Shock Assault,351064,20180713
364099,'Mauler' Sentinel A-I,351064,20180713
364105,Recruit Militia Frame,351064,20180713
364121,CreoDron Methana,351210,20180713
364171,Kaalakiota Tactical HAV,351210,20180713
364172,CreoDron Breach HAV,351210,20180713
364178,'Black Eagle' Scout G/1-Series,351064,20180713
364242,Federal Defense Union Scout G-I,351064,20180713
364243,State Protectorate Assault C-I,351064,20180713
364246,CreoDron Transport Dropship,351210,20180713
364247,Kaalakiota Recon Dropship,351210,20180713
364317,Staff Recruiter Militia Frame,351064,20180713
364319,Senior Recruiter Assault C-I,351064,20180713
364322,Master Recruiter Assault C-II,351064,20180713
364565,'Templar' Assault A-I,351064,20180713
364566,'Templar' Logistics A-I,351064,20180713
364567,'Templar' Sentinel A-I,351064,20180713
364726,Armor AV - AM,351064,20180713
364732,Armor AV - GA,351064,20180713
364736,Armor AV - MN,351064,20180713
364738,Medic - AM,351064,20180713
364739,Sniper - AM,351064,20180713
364740,Frontline - AM,351064,20180713
364741,Medic - GA,351064,20180713
364742,Sniper - GA,351064,20180713
364743,Frontline - GA,351064,20180713
364744,Medic - MN,351064,20180713
364745,Frontline - MN,351064,20180713
364746,Sniper - MN,351064,20180713
364810,Amarr Light Frame A-I,351064,20180713
364811,Caldari Light Frame C-I,351064,20180713
364812,Gallente Light Frame G-I,351064,20180713
364813,Minmatar Light Frame M-I,351064,20180713
364814,Amarr Medium Frame A-I,351064,20180713
364815,Caldari Medium Frame C-I,351064,20180713
364816,Gallente Medium Frame G-I,351064,20180713
364817,Minmatar Medium Frame M-I,351064,20180713
364818,Amarr Heavy Frame A-I,351064,20180713
364819,Caldari Heavy Frame C-I,351064,20180713
364820,Gallente Heavy Frame G-I,351064,20180713
364821,Minmatar Heavy Frame M-I,351064,20180713
364863,Minmatar Light Frame M/1-Series,351064,20180713
364872,Minmatar Light Frame mk.0,351064,20180713
364873,Gallente Light Frame G/1-Series,351064,20180713
364874,Gallente Light Frame gk.0,351064,20180713
364875,Minmatar Medium Frame M/1-Series,351064,20180713
364876,Minmatar Medium Frame mk.0,351064,20180713
364877,Gallente Medium Frame G/1-Series,351064,20180713
364878,Gallente Medium Frame gk.0,351064,20180713
364879,Caldari Medium Frame C/1-Series,351064,20180713
364880,Caldari Medium Frame ck.0,351064,20180713
364881,Amarr Medium Frame A/1-Series,351064,20180713
364882,Amarr Medium Frame ak.0,351064,20180713
364883,Amarr Heavy Frame A/1-Series,351064,20180713
364884,Amarr Heavy Frame ak.0,351064,20180713
364952,Militia Minmatar Light Frame,351064,20180713
364955,Militia Amarr Medium Frame,351064,20180713
364956,Militia Gallente Medium Frame,351064,20180713
365262,Commando A/1-Series,351064,20180713
365263,Commando ak.0,351064,20180713
365297,'Neo' Commando A-I,351064,20180713
365298,'Neo' Commando A/1-Series,351064,20180713
365299,'Neo' Commando ak.0,351064,20180713
365306,'Neo' Logistics A-I,351064,20180713
365307,'Neo' Logistics A/1-Series,351064,20180713
365308,'Neo' Logistics ak.0,351064,20180713
365309,'Neo' Logistics G-I,351064,20180713
365310,'Neo' Logistics G/1-Series,351064,20180713
365311,'Neo' Logistics gk.0,351064,20180713
365312,'Neo' Logistics C-I,351064,20180713
365313,'Neo' Logistics C/1-Series,351064,20180713
365314,'Neo' Logistics ck.0,351064,20180713
365315,'Neo' Assault A-I,351064,20180713
365316,'Neo' Assault A/1-Series,351064,20180713
365317,'Neo' Assault ak.0,351064,20180713
365318,'Neo' Assault G-I,351064,20180713
365319,'Neo' Assault G/1-Series,351064,20180713
365320,'Neo' Assault gk.0,351064,20180713
365321,'Neo' Assault M-I,351064,20180713
365322,'Neo' Assault M/1-Series,351064,20180713
365323,'Neo' Assault mk.0,351064,20180713
365324,'Neo' Scout M-I,351064,20180713
365325,'Neo' Scout M/1-Series,351064,20180713
365326,'Neo' Scout mk.0,351064,20180713
365420,'LC-225' Saga-II,351210,20180713
365428,Saga-II,351210,20180713
365701,'Pyrus' Assault A/1-Series,351064,20180713
365704,'Pyrus' Assault C/1-Series,351064,20180713
365708,'Pyrus' Assault gk.0,351064,20180713
365721,'Pyrus' Logistics M-I,351064,20180713
365723,'Pyrus' Logistics mk.0,351064,20180713
365928,'Flying Scotsman' Assault ck.0,351064,20180713
365930,'Hellmar' Sentinel ak.0,351064,20180713
365932,'Remnant IX' Logistics mk.0,351064,20180713
365934,'Wolfman' Assault A/1-Series,351064,20180713
365936,'Rattati' Assault G/1-Series,351064,20180713
365938,'Logicloop' Scout M-I,351064,20180713
365940,'Foxfour' Assault G-I,351064,20180713
365942,'Tigris' Sentinel A-I,351064,20180713
365943,'Praetorian VII' Madrugar,351210,20180713
365944,'Nullarbor' Myron,351210,20180713
365945,'Greyscale' Saga,351210,20180713
365971,'Neo' Scout A-I,351064,20180713
365973,'Neo' Scout ak.0,351064,20180713
365974,'Neo' Scout C-I,351064,20180713
365975,'Neo' Scout C/1-Series,351064,20180713
365976,'Neo' Scout ck.0,351064,20180713
365993,'Origin' Assault C-I,351064,20180713
365994,'Origin' Logistics M-I,351064,20180713
366336,'State Peacekeeper' Assault C/1-Series,351064,20180713
366337,'State Peacekeeper' Assault ck.0,351064,20180713
366338,'Republic Command' Assault M/1-Series,351064,20180713
366339,'Republic Command' Assault mk.0,351064,20180713
366340,'Imperial Guard' Assault A/1-Series,351064,20180713
366341,'Imperial Guard' Assault ak.0,351064,20180713
366342,'Federal Marine' Assault G/1-Series,351064,20180713
366343,'Federal Marine' Assault gk.0,351064,20180713
366346,'Stahl' Assault C-I,351064,20180713
366363,Federation Assault G-I,351064,20180713
366364,Federation Assault G/1-Series,351064,20180713
366365,Federation Assault gk.0,351064,20180713
366366,Federation Logistics G-I,351064,20180713
366367,Federation Logistics G/1-Series,351064,20180713
366368,Federation Logistics gk.0,351064,20180713
366369,Federation Scout G-I,351064,20180713
366370,Federation Scout G/1-Series,351064,20180713
366371,Federation Scout gk.0,351064,20180713
366382,Federation Grimsnes,351210,20180713
366383,Federation Madrugar,351210,20180713
366384,Federation Methana,351210,20180713
366412,Imperial Assault A-I,351064,20180713
366413,Imperial Assault A/1-Series,351064,20180713
366414,Imperial Assault ak.0,351064,20180713
366415,Imperial Commando A-I,351064,20180713
366416,Imperial Commando A/1-Series,351064,20180713
366417,Imperial Commando ak.0,351064,20180713
366418,Imperial Logistics A-I,351064,20180713
366419,Imperial Logistics A/1-Series,351064,20180713
366420,Imperial Logistics ak.0,351064,20180713
366421,Imperial Sentinel A-I,351064,20180713
366422,Imperial Sentinel A/1-Series,351064,20180713
366423,Imperial Sentinel ak.0,351064,20180713
366443,Republic Assault M-I,351064,20180713
366444,Republic Assault M/1-Series,351064,20180713
366445,Republic Assault mk.0,351064,20180713
366446,Republic Logistics M-I,351064,20180713
366447,Republic Logistics M/1-Series,351064,20180713
366448,Republic Logistics mk.0,351064,20180713
366449,Republic Scout M-I,351064,20180713
366450,Republic Scout M/1-Series,351064,20180713
366451,Republic Scout mk.0,351064,20180713
366489,State Assault C-I,351064,20180713
366490,State Logistics C-I,351064,20180713
366491,State Assault C/1-Series,351064,20180713
366492,State Logistics C/1-Series,351064,20180713
366493,State Assault ck.0,351064,20180713
366494,State Logistics ck.0,351064,20180713
366507,State Myron,351210,20180713
366508,State Gunnlogi,351210,20180713
366509,State Saga,351210,20180713
366677,'Neo' Sentinel M-I,351064,20180713
366678,'Neo' Sentinel M/1-Series,351064,20180713
366679,'Neo' Sentinel mk.0,351064,20180713
366680,'Neo' Sentinel G-I,351064,20180713
366682,'Neo' Sentinel gk.0,351064,20180713
366683,'Neo' Sentinel C-I,351064,20180713
366685,'Neo' Sentinel ck.0,351064,20180713
366686,Gallente Heavy Frame G/1-Series,351064,20180713
366687,Gallente Heavy Frame gk.0,351064,20180713
366688,Minmatar Heavy Frame M/1-Series,351064,20180713
366689,Minmatar Heavy Frame mk.0,351064,20180713
366690,Caldari Heavy Frame C/1-Series,351064,20180713
366691,Caldari Heavy Frame ck.0,351064,20180713
366695,Militia Caldari Heavy Frame,351064,20180713
366696,Militia Gallente Heavy Frame,351064,20180713
366697,Militia Minmatar Heavy Frame,351064,20180713
366698,Commando C-I,351064,20180713
366699,Commando G-I,351064,20180713
366700,Commando M-I,351064,20180713
366710,Commando C/1-Series,351064,20180713
366711,Commando ck.0,351064,20180713
366712,Commando G/1-Series,351064,20180713
366713,Commando gk.0,351064,20180713
366714,Commando M/1-Series,351064,20180713
366715,Commando mk.0,351064,20180713
366716,'Neo' Commando C-I,351064,20180713
366718,'Neo' Commando ck.0,351064,20180713
366719,'Neo' Commando G-I,351064,20180713
366720,'Neo' Commando G/1-Series,351064,20180713
366721,'Neo' Commando gk.0,351064,20180713
366722,'Neo' Commando M-I,351064,20180713
366723,'Neo' Commando M/1-Series,351064,20180713
366724,'Neo' Commando mk.0,351064,20180713
366732,Amarr Light Frame A/1-Series,351064,20180713
366733,Amarr Light Frame ak.0,351064,20180713
366734,Caldari Light Frame C/1-Series,351064,20180713
366735,Caldari Light Frame ck.0,351064,20180713
366736,Militia Caldari Light Frame,351064,20180713
366737,Militia Amarr Light Frame,351064,20180713
367442,'Sarak' Assault A-I+,351064,20180713
367443,'Ukko' Assault C-I+,351064,20180713
367450,'Magni' Assault M-I+,351064,20180713
367451,'Memnon' Assault G-I+,351064,20180713
367453,'Behemoth' Sentinel A-I+,351064,20180713
367455,'Izanami' Sentinel C-I+,351064,20180713
367456,'Jotunn' Sentinel M-I+,351064,20180713
367457,'Enkidu' Sentinel G-I+,351064,20180713
367600,APEX 'Dominus' Sentinel,367594,20180713
367634,'Quafe' Sentinel G-I,351064,20180713
367650,'Quafe' Sentinel C-I,351064,20180713
367651,'Quafe' Sentinel A-I,351064,20180713
367652,'Quafe' Sentinel M-I,351064,20180713
367653,'Quafe' Assault G-I,351064,20180713
367654,'Quafe' Assault A-I,351064,20180713
367655,'Quafe' Assault M-I,351064,20180713
367656,'Quafe' Scout C-I,351064,20180713
367657,'Quafe' Scout A-I,351064,20180713
367658,'Quafe' Scout M-I,351064,20180713
367677,APEX 'Shogun' Sentinel,367594,20180713
367679,APEX 'Atlas' Sentinel,367594,20180713
367681,APEX 'Warlord' Sentinel,367594,20180713
367685,APEX 'Rasetsu' Assault,367594,20180713
367687,APEX 'Spartan' Assault,367594,20180713
367689,APEX 'Nomad' Assault,367594,20180713
367691,APEX 'Opus' Assault,367594,20180713
367693,APEX 'Kampo' Logistics,367594,20180713
367695,APEX 'Chiron' Logistics,367594,20180713
367697,APEX 'Shaman' Logistics,367594,20180713
367699,APEX 'Seraph' Logistics,367594,20180713
367701,APEX 'Hawk' Scout,367594,20180713
367703,APEX 'Serpent' Scout,367594,20180713
367705,APEX 'Tiger' Scout,367594,20180713
367707,APEX 'Dragon' Scout,367594,20180713
367709,APEX 'Samurai' Commando,367594,20180713
367711,APEX 'Centurion' Commando,367594,20180713
367713,APEX 'Renegade' Commando,367594,20180713
367715,APEX 'Paladin' Commando,367594,20180713
367716,Archduke's Modified Sentinel mk.0,351064,20180713
367738,Frame's Modified Assault ck.0,351064,20180713
367742,Scotsman's Modified Scout gk.0,351064,20180713
367751,Logibro's Modified Logistics mk.0,351064,20180713
367760,Rattati's Modified Assault gk.0,351064,20180713
367811,State 'Shogun' Sentinel,367594,20180713
367854,Imperial 'Opus' Assault,367594,20180713
367856,Republic 'Shaman' Logistics,367594,20180713
367863,Federation 'Serpent' Scout,367594,20180713
367864,Federation 'Centurion' Commando,367594,20180713
367885,Storm Raider's Modified Commando ak.0,351064,20180713
367948,Federation 'Atlas' Sentinel,367594,20180713
367955,State 'Rasetsu' Assault,367594,20180713
367959,Imperial 'Seraph' Logistics,367594,20180713
367960,Republic 'Tiger' Scout,367594,20180713
367963,Republic 'Renegade' Commando,367594,20180713
367987,APEX 'Atlas' Sentinel vX.1,367594,20180713
367988,APEX 'Nomad' Assault vX.1,367594,20180713
367989,APEX 'Dragon' Scout vX.1,367594,20180713
367998,Republic 'Warlord' Sentinel,367594,20180713
367999,Federation 'Spartan' Assault,367594,20180713
368000,State 'Kampo' Logistics,367594,20180713
368001,Imperial 'Dragon' Scout,367594,20180713
368003,Imperial 'Paladin' Commando,367594,20180713
368022,Imperial 'Dominus' Sentinel,367594,20180713
368023,Republic 'Nomad' Assault,367594,20180713
368024,Federation 'Chiron' Logistics,367594,20180713
368025,State 'Hawk' Scout,367594,20180713
368026,State 'Samurai' Commando,367594,20180713
368061,'Hastati' Basic-M A-I,351064,20180713
368062,'Principe' Basic-M A/I,351064,20180713
368064,'Toxotai' Basic-M G-I,351064,20180713
368065,'Phalanx' Basic-M G/I,351064,20180713
368066,'Grettir' Basic-M M-I,351064,20180713
368067,'Kari' Basic-M M/I,351064,20180713
368069,'Kullervo' Basic-M C-I,351064,20180713
368071,'Tarapitha' Basic-M C/I,351064,20180713
368518,CreoDron Methana vX.1,351210,20180713
368524,Imperial Scout A-I,351064,20180713
368531,'Quafe' Gunnlogi,351210,20180713
368532,'Quafe' Madrugar,351210,20180713
368533,'Quafe' Grimsnes,351210,20180713
368534,'Quafe' Myron,351210,20180713
368539,'Quafe' Methana,351210,20180713
368546,'Quafe' Saga Blueprint,351210,20180713
368547,'Quafe' Methana Blueprint,351210,20180713
368549,'Quafe' Logistics C-I,351064,20180713
368551,'Quafe' Logistics M-I,351064,20180713
368552,'Quafe' Commando A-I,351064,20180713
368554,'Quafe' Commando G-I,351064,20180713
368555,'Quafe' Commando M-I,351064,20180713
368574,Imperial Scout A/1-Series,351064,20180713
368576,'Brutor' Logistics M-I,351064,20180713
368577,'Tash Murkon' Logistics A-I,351064,20180713
368579,Imperial Scout ak.0,351064,20180713
368580,'Tash Murkon' Sentinel A-I,351064,20180713
368581,'Brutor' Commando M-I,351064,20180713
368582,'Kaalakiota' Assault C-I,351064,20180713
368583,'Kaalakiota' Scout C-I,351064,20180713
368584,'Roden' Scout G-I,351064,20180713
368585,'Roden' Commando G-I,351064,20180713
368586,State Scout C-I,351064,20180713
368594,State Scout C/1-Series,351064,20180713
368614,State Scout ck.0,351064,20180713
368615,State Commando C-I,351064,20180713
368616,State Commando C/1-Series,351064,20180713
368617,State Commando ck.0,351064,20180713
368619,State Sentinel C/1-Series,351064,20180713
368620,State Sentinel ck.0,351064,20180713
368631,Federation Commando G-I,351064,20180713
368633,Federation Commando gk.0,351064,20180713
368636,Federation Sentinel gk.0,351064,20180713
368638,Republic Commando M-I,351064,20180713
368640,Republic Commando M/1-Series,351064,20180713
368647,Republic Commando mk.0,351064,20180713
368650,Republic Sentinel M/1-Series,351064,20180713
368651,Republic Sentinel mk.0,351064,20180713
368880,Marduk G-I,351210,20180713
368881,Madrugar G/1,351210,20180713
368882,Madrugar Gv.0,351210,20180713
368884,Marduk G/1,351210,20180713
368885,Marduk Gv.0,351210,20180713
368887,Gladius C-I,351210,20180713
368888,Gunnlogi C/1,351210,20180713
368889,Gunnlogi Cv.0,351210,20180713
368890,Gladius C/1,351210,20180713
368891,Gladius Cv.0,351210,20180713
368908,Shield AV - AM,351064,20180713
368909,Recon - AM,351064,20180713
368910,Shield AV - CA,351064,20180713
368911,Recon - CA,351064,20180713
368912,Shield AV - GA,351064,20180713
368913,Recon - GA,351064,20180713
368914,Shield AV - MN,351064,20180713
368915,Recon - MN,351064,20180713
369408,Standard Assault A-I,351064,20180713
369409,Standard Assault C-I,351064,20180713
369410,Standard Assault G-I,351064,20180713
369411,Standard Assault M-I,351064,20180713
369413,Standard Commando C-I,351064,20180713
369414,Standard Commando G-I,351064,20180713
369415,Standard Commando M-I,351064,20180713
369416,Standard Logistics A-I,351064,20180713
369419,Standard Logistics M-I,351064,20180713
369421,Standard Scout C-I,351064,20180713
369422,Standard Scout G-I,351064,20180713
369424,Standard Sentinel A-I,351064,20180713
369425,Standard Sentinel C-I,351064,20180713
369427,Standard Sentinel M-I,351064,20180713
582,Bantam,25,20180827
583,Condor,25,20180827
584,Griffin,25,20180827
585,Slasher,25,20180827
586,Probe,25,20180827
587,Rifter,25,20180827
588,Reaper,237,20180827
589,Executioner,25,20180827
590,Inquisitor,25,20180827
591,Tormentor,25,20180827
592,Navitas,25,20180827
593,Tristan,25,20180827
594,Incursus,25,20180827
596,Impairor,237,20180827
597,Punisher,25,20180827
598,Breacher,25,20180827
599,Burst,25,20180827
601,Ibis,237,20180827
602,Kestrel,25,20180827
603,Merlin,25,20180827
605,Heron,25,20180827
606,Velator,237,20180827
607,Imicus,25,20180827
608,Atron,25,20180827
609,Maulus,25,20180827
615,Immolator,237,20180827
617,Echo,237,20180827
620,Osprey,26,20180827
621,Caracal,26,20180827
622,Stabber,26,20180827
623,Moa,26,20180827
624,Maller,26,20180827
625,Augoror,26,20180827
626,Vexor,26,20180827
627,Thorax,26,20180827
628,Arbitrator,26,20180827
629,Rupture,26,20180827
630,Bellicose,26,20180827
631,Scythe,26,20180827
632,Blackbird,26,20180827
633,Celestis,26,20180827
634,Exequror,26,20180827
638,Raven,27,20180827
639,Tempest,27,20180827
640,Scorpion,27,20180827
641,Megathron,27,20180827
642,Apocalypse,27,20180827
643,Armageddon,27,20180827
644,Typhoon,27,20180827
645,Dominix,27,20180827
648,Badger,28,20180827
649,Tayra,28,20180827
650,Nereus,28,20180827
651,Hoarder,28,20180827
652,Mammoth,28,20180827
653,Wreathe,28,20180827
654,Kryos,28,20180827
655,Epithal,28,20180827
656,Miasmos,28,20180827
657,Iteron Mark V,28,20180827
670,Capsule,29,20180827
671,Erebus,30,20180827
672,Caldari Shuttle,31,20180827
1916,Concord SWAT Battleship,27,20180827
1944,Bestower,28,20180827
2006,Omen,26,20180827
2078,Zephyr,1022,20180827
2161,Crucifier,25,20180827
2233,Customs Office,1025,20180827
2834,Utu,324,20180827
2836,Adrestia,358,20180827
2863,Primae,28,20180827
2948,Shadow,1653,20180827
2998,Noctis,28,20180827
3514,Revenant,659,20180827
3516,Malice,324,20180827
3518,Vangel,358,20180827
3532,Echelon,25,20180827
3628,Nation,659,20180827
3756,Gnosis,419,20180827
3764,Leviathan,30,20180827
3766,Vigil,25,20180827
3962,Customs Office Gantry,1106,20180827
4005,Scorpion Ishukone Watch,27,20180827
4302,Oracle,1201,20180827
4306,Naga,1201,20180827
4308,Talos,1201,20180827
4310,Tornado,1201,20180827
4318,InterBus Customs Office,1025,20180827
4363,Miasmos Quafe Ultra Edition,28,20180827
4388,Miasmos Quafe Ultramarine Edition,28,20180827
9854,Polaris Inspector Frigate,237,20180827
11019,Cockroach,25,20180827
11129,Gallente Shuttle,31,20180827
11132,Minmatar Shuttle,31,20180827
11134,Amarr Shuttle,31,20180827
11172,Helios,830,20180827
11174,Keres,893,20180827
11176,Crow,831,20180827
11178,Raptor,831,20180827
11182,Cheetah,830,20180827
11184,Crusader,831,20180827
11186,Malediction,831,20180827
11188,Anathema,830,20180827
11190,Sentinel,893,20180827
11192,Buzzard,830,20180827
11194,Kitsune,893,20180827
11196,Claw,831,20180827
11198,Stiletto,831,20180827
11200,Taranis,831,20180827
11202,Ares,831,20180827
11365,Vengeance,324,20180827
11371,Wolf,324,20180827
11377,Nemesis,834,20180827
11379,Hawk,324,20180827
11381,Harpy,324,20180827
11387,Hyena,893,20180827
11393,Retribution,324,20180827
11400,Jaguar,324,20180827
11567,Avatar,30,20180827
11940,Gold Magnate,25,20180827
11942,Silver Magnate,25,20180827
11957,Falcon,833,20180827
11959,Rook,906,20180827
11961,Huginn,906,20180827
11963,Rapier,833,20180827
11965,Pilgrim,833,20180827
11969,Arazu,833,20180827
11971,Lachesis,906,20180827
11978,Scimitar,832,20180827
11985,Basilisk,832,20180827
11987,Guardian,832,20180827
11989,Oneiros,832,20180827
11993,Cerberus,358,20180827
11995,Onyx,894,20180827
11999,Vagabond,358,20180827
12003,Zealot,358,20180827
12005,Ishtar,358,20180827
12011,Eagle,358,20180827
12013,Broadsword,894,20180827
12015,Muninn,358,20180827
12017,Devoter,894,20180827
12019,Sacrilege,358,20180827
12021,Phobos,894,20180827
12023,Deimos,358,20180827
12032,Manticore,834,20180827
12034,Hound,834,20180827
12038,Purifier,834,20180827
12042,Ishkur,324,20180827
12044,Enyo,324,20180827
12198,Mobile Small Warp Disruptor I,361,20180827
12199,Mobile Medium Warp Disruptor I,361,20180827
12200,Mobile Large Warp Disruptor I,361,20180827
12235,Amarr Control Tower,365,20180827
12236,Gallente Control Tower,365,20180827
12237,Ship Maintenance Array,363,20180827
12238,Reprocessing Array,311,20180827
12239,Compression Array,1282,20180827
12729,Crane,1202,20180827
12731,Bustard,380,20180827
12733,Prorator,1202,20180827
12735,Prowler,1202,20180827
12743,Viator,1202,20180827
12745,Occator,380,20180827
12747,Mastodon,380,20180827
12753,Impel,380,20180827
13780,Equipment Assembly Array,397,20180827
14343,Silo,404,20180827
16213,Caldari Control Tower,365,20180827
16214,Minmatar Control Tower,365,20180827
16216,Research Laboratory,413,20180827
16217,Small Auxiliary Power Array,414,20180827
16220,Rapid Equipment Assembly Array,397,20180827
16221,Moon Harvesting Array,416,20180827
16227,Ferox,419,20180827
16229,Brutix,419,20180827
16231,Cyclone,419,20180827
16233,Prophecy,419,20180827
16236,Coercer,420,20180827
16238,Cormorant,420,20180827
16240,Catalyst,420,20180827
16242,Thrasher,420,20180827
16631,Small Artillery Battery,426,20180827
16688,Medium Artillery Battery,426,20180827
16689,Large Artillery Battery,426,20180827
16690,Small Railgun Battery,449,20180827
16691,Medium Railgun Battery,449,20180827
16692,Large Railgun Battery,449,20180827
16694,Large Beam Laser Battery,430,20180827
16696,Cruise Missile Battery,417,20180827
16697,Torpedo Battery,417,20180827
16869,Complex Reactor Array,438,20180827
17167,Small Beam Laser Battery,430,20180827
17168,Medium Beam Laser Battery,430,20180827
17174,Ion Field Projection Battery,439,20180827
17175,Phase Inversion Battery,439,20180827
17176,Spatial Destabilization Battery,439,20180827
17177,White Noise Generation Battery,439,20180827
17178,Stasis Webification Battery,441,20180827
17180,Sensor Dampening Battery,440,20180827
17181,Warp Disruption Battery,443,20180827
17182,Warp Scrambling Battery,443,20180827
17184,Ballistic Deflection Array,444,20180827
17185,Explosion Dampening Array,444,20180827
17186,Heat Dissipation Array,444,20180827
17187,Photon Scattering Array,444,20180827
17402,Large Blaster Battery,449,20180827
17403,Medium Blaster Battery,449,20180827
17404,Small Blaster Battery,449,20180827
17406,Large Pulse Laser Battery,430,20180827
17407,Medium Pulse Laser Battery,430,20180827
17408,Small Pulse Laser Battery,430,20180827
17476,Covetor,463,20180827
17478,Retriever,463,20180827
17480,Procurer,463,20180827
17619,Caldari Navy Hookbill,25,20180827
17621,Corporate Hangar Array,471,20180827
17634,Caracal Navy Issue,26,20180827
17636,Raven Navy Issue,27,20180827
17701,Tracking Array,473,20180827
17703,Imperial Navy Slicer,25,20180827
17709,Omen Navy Issue,26,20180827
17713,Stabber Fleet Issue,26,20180827
17715,Gila,26,20180827
17718,Phantasm,26,20180827
17720,Cynabal,26,20180827
17722,Vigilant,26,20180827
17726,Apocalypse Navy Issue,27,20180827
17728,Megathron Navy Issue,27,20180827
17732,Tempest Fleet Issue,27,20180827
17736,Nightmare,27,20180827
17738,Machariel,27,20180827
17740,Vindicator,27,20180827
17770,Large AutoCannon Battery,426,20180827
17771,Medium AutoCannon Battery,426,20180827
17772,Small AutoCannon Battery,426,20180827
17773,XL Torpedo Battery,417,20180827
17812,Republic Fleet Firetail,25,20180827
17841,Federation Navy Comet,25,20180827
17843,Vexor Navy Issue,26,20180827
17918,Rattlesnake,27,20180827
17920,Bhaalgorn,27,20180827
17922,Ashimmu,26,20180827
17924,Succubus,25,20180827
17926,Cruor,25,20180827
17928,Daredevil,25,20180827
17930,Worm,25,20180827
17932,Dramiel,25,20180827
17982,Coupling Array,404,20180827
19470,Intensive Reprocessing Array,311,20180827
19720,Revelation,485,20180827
19722,Naglfar,485,20180827
19724,Moros,485,20180827
19726,Phoenix,485,20180827
19744,Sigil,28,20180827
20059,Amarr Control Tower Medium,365,20180827
20060,Amarr Control Tower Small,365,20180827
20061,Caldari Control Tower Medium,365,20180827
20062,Caldari Control Tower Small,365,20180827
20063,Gallente Control Tower Medium,365,20180827
20064,Gallente Control Tower Small,365,20180827
20065,Minmatar Control Tower Medium,365,20180827
20066,Minmatar Control Tower Small,365,20180827
20125,Curse,906,20180827
20175,Simple Reactor Array,438,20180827
20183,Providence,513,20180827
20185,Charon,513,20180827
20187,Obelisk,513,20180827
20189,Fenrir,513,20180827
21097,Goru's Shuttle,31,20180827
21628,Guristas Shuttle,31,20180827
22428,Redeemer,898,20180827
22430,Sin,898,20180827
22436,Widow,898,20180827
22440,Panther,898,20180827
22442,Eos,540,20180827
22444,Sleipnir,540,20180827
22446,Vulture,540,20180827
22448,Absolution,540,20180827
22452,Heretic,541,20180827
22456,Sabre,541,20180827
22460,Eris,541,20180827
22464,Flycatcher,541,20180827
22466,Astarte,540,20180827
22468,Claymore,540,20180827
22470,Nighthawk,540,20180827
22474,Damnation,540,20180827
22544,Hulk,543,20180827
22546,Skiff,543,20180827
22548,Mackinaw,543,20180827
22634,Medium Biochemical Reactor Array,438,20180827
22852,Hel,659,20180827
23055,Templar I,1652,20180827
23057,Dragonfly I,1652,20180827
23059,Firbolg I,1652,20180827
23061,Einherji I,1652,20180827
23757,Archon,547,20180827
23773,Ragnarok,30,20180827
23911,Thanatos,547,20180827
23913,Nyx,659,20180827
23915,Chimera,547,20180827
23917,Wyvern,659,20180827
23919,Aeon,659,20180827
24483,Nidhoggur,547,20180827
24567,Experimental Laboratory,413,20180827
24574,Small Ship Assembly Array,397,20180827
24575,Supercapital Ship Assembly Array,397,20180827
24646,X-Large Ship Maintenance Array,363,20180827
24653,Advanced Small Ship Assembly Array,397,20180827
24654,Medium Ship Assembly Array,397,20180827
24655,Advanced Medium Ship Assembly Array,397,20180827
24656,Capital Ship Assembly Array,397,20180827
24657,Advanced Large Ship Assembly Array,397,20180827
24658,Ammunition Assembly Array,397,20180827
24659,Drone Assembly Array,397,20180827
24660,Component Assembly Array,397,20180827
24684,Biochemical Reactor Array,438,20180827
24688,Rokh,27,20180827
