type_id,blueprint_id,material_type_id,quantity,snapshot
2637,2638,40,39,2014-07-10
2637,2638,9830,129,2014-07-10
2637,2638,11399,15,2014-07-10
2637,2638,11476,2,2014-07-10
2637,2638,11695,14,2014-07-10
2637,2638,16680,59,2014-07-10
2647,2648,34,3324,2014-07-10
2647,2648,36,22,2014-07-10
2647,2648,37,33,2014-07-10
2647,2648,40,4,2014-07-10
2647,2648,9830,12,2014-07-10
2647,2648,11399,2,2014-07-10
2647,2648,11476,2,2014-07-10
2647,2648,11695,3,2014-07-10
2647,2648,16680,12,2014-07-10
2655,2656,34,11236,2014-07-10
2655,2656,38,24,2014-07-10
2655,2656,39,21,2014-07-10
2655,2656,40,33,2014-07-10
2655,2656,9830,126,2014-07-10
2655,2656,11399,8,2014-07-10
2655,2656,11476,2,2014-07-10
2655,2656,11692,14,2014-07-10
2655,2656,16680,18,2014-07-10
2679,2680,34,3524,2014-07-10
2679,2680,36,33,2014-07-10
2679,2680,37,13,2014-07-10
2679,2680,39,1,2014-07-10
2679,2680,40,8,2014-07-10
2679,2680,9830,12,2014-07-10
2679,2680,11399,2,2014-07-10
2679,2680,11476,2,2014-07-10
2679,2680,11693,3,2014-07-10
2679,2680,16680,12,2014-07-10
32458,2735,2867,28,2014-07-10
32458,2735,2868,20,2014-07-10
32458,2735,2869,42,2014-07-10
32458,2735,2870,42,2014-07-10
32458,2735,2871,28,2014-07-10
32458,2735,2872,28,2014-07-10
32458,2735,2875,42,2014-07-10
32458,2735,2876,20,2014-07-10
32458,2735,21037,11,2014-07-10
17181,2736,2867,1,2014-07-10
17181,2736,2876,1,2014-07-10
17181,2736,3242,1,2014-07-10
32226,2737,2867,6,2014-07-10
32226,2737,2868,4,2014-07-10
32226,2737,2869,9,2014-07-10
32226,2737,2870,9,2014-07-10
32226,2737,2871,6,2014-07-10
32226,2737,2872,6,2014-07-10
32226,2737,2875,9,2014-07-10
32226,2737,2876,4,2014-07-10
32226,2737,21037,2,2014-07-10
32250,2738,2867,14,2014-07-10
32250,2738,2868,10,2014-07-10
32250,2738,2869,21,2014-07-10
32250,2738,2870,21,2014-07-10
32250,2738,2871,14,2014-07-10
32250,2738,2872,14,2014-07-10
32250,2738,2875,21,2014-07-10
32250,2738,2876,10,2014-07-10
32250,2738,21037,6,2014-07-10
28668,2739,2348,1,2014-07-10
28668,2739,2463,4,2014-07-10
28668,2739,17392,1,2014-07-10
17182,2740,447,1,2014-07-10
17182,2740,2867,1,2014-07-10
17182,2740,2876,1,2014-07-10
17178,2741,526,1,2014-07-10
17178,2741,2867,1,2014-07-10
17178,2741,2876,1,2014-07-10
25270,2742,34,55556,2014-07-10
25270,2742,38,222,2014-07-10
25270,2742,40,56,2014-07-10
25270,2742,2870,3,2014-07-10
25270,2742,2871,3,2014-07-10
25271,2743,34,55556,2014-07-10
25271,2743,38,222,2014-07-10
25271,2743,40,56,2014-07-10
25271,2743,2870,1,2014-07-10
25271,2743,2871,1,2014-07-10
17982,2744,34,55556,2014-07-10
17982,2744,38,222,2014-07-10
17982,2744,2870,1,2014-07-10
17982,2744,2875,1,2014-07-10
25821,2745,34,55556,2014-07-10
25821,2745,38,222,2014-07-10
25821,2745,40,56,2014-07-10
25821,2745,2870,1,2014-07-10
25821,2745,2871,1,2014-07-10
25280,2746,34,55556,2014-07-10
25280,2746,38,222,2014-07-10
25280,2746,40,56,2014-07-10
25280,2746,2870,4,2014-07-10
25280,2746,2871,4,2014-07-10
30655,2747,34,55556,2014-07-10
30655,2747,38,222,2014-07-10
30655,2747,40,56,2014-07-10
30655,2747,2870,1,2014-07-10
30655,2747,2871,1,2014-07-10
14343,2748,34,55556,2014-07-10
14343,2748,38,222,2014-07-10
14343,2748,40,56,2014-07-10
14343,2748,2871,2,2014-07-10
14343,2748,2875,2,2014-07-10
24657,2749,2867,6,2014-07-10
24657,2749,2868,4,2014-07-10
24657,2749,2869,9,2014-07-10
24657,2749,2870,9,2014-07-10
24657,2749,2871,6,2014-07-10
24657,2749,2872,6,2014-07-10
24657,2749,2875,9,2014-07-10
24657,2749,2876,4,2014-07-10
24657,2749,21037,4,2014-07-10
24646,2750,2867,56,2014-07-10
24646,2750,2868,39,2014-07-10
24646,2750,2869,83,2014-07-10
24646,2750,2870,83,2014-07-10
24646,2750,2871,56,2014-07-10
24646,2750,2872,56,2014-07-10
24646,2750,2875,83,2014-07-10
24646,2750,2876,39,2014-07-10
24646,2750,21037,22,2014-07-10
24655,2751,2867,6,2014-07-10
24655,2751,2868,4,2014-07-10
24655,2751,2869,9,2014-07-10
24655,2751,2870,9,2014-07-10
24655,2751,2871,6,2014-07-10
24655,2751,2872,6,2014-07-10
24655,2751,2875,9,2014-07-10
24655,2751,2876,4,2014-07-10
24655,2751,21037,2,2014-07-10
12237,2752,2867,1,2014-07-10
12237,2752,2870,4,2014-07-10
12237,2752,2872,1,2014-07-10
12237,2752,2875,2,2014-07-10
12237,2752,2876,1,2014-07-10
12237,2752,21037,1,2014-07-10
24653,2753,2867,6,2014-07-10
24653,2753,2868,4,2014-07-10
24653,2753,2869,9,2014-07-10
24653,2753,2870,9,2014-07-10
24653,2753,2871,6,2014-07-10
24653,2753,2872,6,2014-07-10
24653,2753,2875,9,2014-07-10
24653,2753,2876,4,2014-07-10
24653,2753,21037,1,2014-07-10
24658,2754,34,111111,2014-07-10
24658,2754,38,222,2014-07-10
24658,2754,39,111,2014-07-10
24658,2754,40,56,2014-07-10
24658,2754,2867,1,2014-07-10
24658,2754,2869,1,2014-07-10
24658,2754,2876,1,2014-07-10
17184,2755,2291,1,2014-07-10
17184,2755,2867,1,2014-07-10
17184,2755,2868,1,2014-07-10
17184,2755,2869,1,2014-07-10
24575,2756,2867,111,2014-07-10
24575,2756,2868,78,2014-07-10
24575,2756,2869,167,2014-07-10
24575,2756,2870,167,2014-07-10
24575,2756,2871,111,2014-07-10
24575,2756,2872,111,2014-07-10
24575,2756,2875,167,2014-07-10
24575,2756,2876,78,2014-07-10
24575,2756,21037,44,2014-07-10
17185,2757,2289,1,2014-07-10
17185,2757,2867,1,2014-07-10
17185,2757,2868,1,2014-07-10
17185,2757,2870,1,2014-07-10
24660,2758,34,111111,2014-07-10
24660,2758,38,222,2014-07-10
24660,2758,39,111,2014-07-10
24660,2758,40,56,2014-07-10
24660,2758,2867,1,2014-07-10
24660,2758,2869,1,2014-07-10
24660,2758,2870,1,2014-07-10
24660,2758,2876,1,2014-07-10
17186,2759,2295,1,2014-07-10
17186,2759,2867,1,2014-07-10
17186,2759,2868,1,2014-07-10
17186,2759,2870,1,2014-07-10
24659,2760,34,111111,2014-07-10
24659,2760,38,222,2014-07-10
24659,2760,39,111,2014-07-10
24659,2760,40,56,2014-07-10
24659,2760,2867,1,2014-07-10
24659,2760,2869,1,2014-07-10
24659,2760,2876,1,2014-07-10
17187,2761,2293,1,2014-07-10
17187,2761,2867,1,2014-07-10
17187,2761,2868,1,2014-07-10
17187,2761,2870,1,2014-07-10
25305,2762,2868,3,2014-07-10
25305,2762,2869,7,2014-07-10
25305,2762,2870,4,2014-07-10
25305,2762,2871,4,2014-07-10
25305,2762,2872,4,2014-07-10
25305,2762,2875,8,2014-07-10
25305,2762,2876,4,2014-07-10
25305,2762,21037,1,2014-07-10
17180,2763,1968,1,2014-07-10
17180,2763,2867,1,2014-07-10
17180,2763,2876,1,2014-07-10
13780,2764,2867,3,2014-07-10
13780,2764,2869,6,2014-07-10
13780,2764,2870,6,2014-07-10
13780,2764,2871,3,2014-07-10
13780,2764,2872,3,2014-07-10
13780,2764,2875,6,2014-07-10
13780,2764,2876,4,2014-07-10
13780,2764,21037,1,2014-07-10
19470,2765,2867,4,2014-07-10
19470,2765,2869,3,2014-07-10
19470,2765,2870,7,2014-07-10
19470,2765,2871,7,2014-07-10
19470,2765,2872,4,2014-07-10
19470,2765,2875,4,2014-07-10
19470,2765,21037,3,2014-07-10
29613,2766,2867,6,2014-07-10
29613,2766,2868,4,2014-07-10
29613,2766,2869,9,2014-07-10
29613,2766,2870,9,2014-07-10
29613,2766,2871,6,2014-07-10
29613,2766,2872,6,2014-07-10
29613,2766,2875,9,2014-07-10
29613,2766,2876,4,2014-07-10
29613,2766,21037,2,2014-07-10
12239,2767,2867,3,2014-07-10
12239,2767,2869,4,2014-07-10
12239,2767,2870,4,2014-07-10
12239,2767,2871,3,2014-07-10
12239,2767,2872,3,2014-07-10
12239,2767,2875,4,2014-07-10
12239,2767,21037,2,2014-07-10
24654,2768,2867,6,2014-07-10
24654,2768,2868,4,2014-07-10
24654,2768,2869,9,2014-07-10
24654,2768,2870,9,2014-07-10
24654,2768,2871,6,2014-07-10
24654,2768,2872,6,2014-07-10
24654,2768,2875,9,2014-07-10
24654,2768,2876,4,2014-07-10
24654,2768,21037,2,2014-07-10
12238,2769,2867,1,2014-07-10
12238,2769,2869,3,2014-07-10
12238,2769,2870,2,2014-07-10
12238,2769,2871,2,2014-07-10
12238,2769,2872,2,2014-07-10
12238,2769,2875,2,2014-07-10
12238,2769,21037,1,2014-07-10
16220,2770,34,111111,2014-07-10
16220,2770,38,222,2014-07-10
16220,2770,40,56,2014-07-10
16220,2770,2867,3,2014-07-10
16220,2770,2869,6,2014-07-10
16220,2770,2870,6,2014-07-10
16220,2770,2871,3,2014-07-10
16220,2770,2872,3,2014-07-10
16220,2770,2875,6,2014-07-10
16220,2770,2876,4,2014-07-10
24574,2771,2867,6,2014-07-10
24574,2771,2868,4,2014-07-10
24574,2771,2869,9,2014-07-10
24574,2771,2870,9,2014-07-10
24574,2771,2871,6,2014-07-10
24574,2771,2872,6,2014-07-10
24574,2771,2875,9,2014-07-10
24574,2771,2876,4,2014-07-10
24574,2771,21037,2,2014-07-10
30389,2772,2867,6,2014-07-10
30389,2772,2868,4,2014-07-10
30389,2772,2869,9,2014-07-10
30389,2772,2870,9,2014-07-10
30389,2772,2871,6,2014-07-10
30389,2772,2872,6,2014-07-10
30389,2772,2875,9,2014-07-10
30389,2772,2876,4,2014-07-10
30389,2772,21037,2,2014-07-10
24656,2773,2867,6,2014-07-10
24656,2773,2868,4,2014-07-10
24656,2773,2869,9,2014-07-10
24656,2773,2870,9,2014-07-10
24656,2773,2871,6,2014-07-10
24656,2773,2872,6,2014-07-10
24656,2773,2875,9,2014-07-10
24656,2773,2876,4,2014-07-10
24656,2773,21037,11,2014-07-10
12235,2774,2867,20,2014-07-10
12235,2774,2868,36,2014-07-10
12235,2774,2869,29,2014-07-10
12235,2774,2870,31,2014-07-10
12235,2774,2871,20,2014-07-10
12235,2774,2872,20,2014-07-10
12235,2774,2875,31,2014-07-10
12235,2774,2876,13,2014-07-10
12235,2774,21037,9,2014-07-10
20059,2775,2867,10,2014-07-10
20059,2775,2868,18,2014-07-10
20059,2775,2869,16,2014-07-10
20059,2775,2870,16,2014-07-10
20059,2775,2871,10,2014-07-10
20059,2775,2872,10,2014-07-10
20059,2775,2875,16,2014-07-10
20059,2775,2876,7,2014-07-10
20059,2775,21037,4,2014-07-10
20060,2776,2867,4,2014-07-10
20060,2776,2868,9,2014-07-10
20060,2776,2869,7,2014-07-10
20060,2776,2870,7,2014-07-10
20060,2776,2871,4,2014-07-10
20060,2776,2872,4,2014-07-10
20060,2776,2875,7,2014-07-10
20060,2776,2876,4,2014-07-10
20060,2776,21037,2,2014-07-10
16213,2777,2867,20,2014-07-10
16213,2777,2868,36,2014-07-10
16213,2777,2869,29,2014-07-10
16213,2777,2870,31,2014-07-10
16213,2777,2871,20,2014-07-10
16213,2777,2872,20,2014-07-10
16213,2777,2875,31,2014-07-10
16213,2777,2876,13,2014-07-10
16213,2777,21037,9,2014-07-10
20061,2778,2867,10,2014-07-10
20061,2778,2868,18,2014-07-10
20061,2778,2869,16,2014-07-10
20061,2778,2870,16,2014-07-10
20061,2778,2871,10,2014-07-10
20061,2778,2872,10,2014-07-10
20061,2778,2875,16,2014-07-10
20061,2778,2876,7,2014-07-10
20061,2778,21037,4,2014-07-10
20062,2779,2867,4,2014-07-10
20062,2779,2868,9,2014-07-10
20062,2779,2869,7,2014-07-10
20062,2779,2870,7,2014-07-10
20062,2779,2871,4,2014-07-10
20062,2779,2872,4,2014-07-10
20062,2779,2875,7,2014-07-10
20062,2779,2876,4,2014-07-10
20062,2779,21037,2,2014-07-10
12236,2780,2867,20,2014-07-10
12236,2780,2868,36,2014-07-10
12236,2780,2869,29,2014-07-10
12236,2780,2870,31,2014-07-10
12236,2780,2871,20,2014-07-10
12236,2780,2872,20,2014-07-10
12236,2780,2875,31,2014-07-10
12236,2780,2876,13,2014-07-10
12236,2780,21037,9,2014-07-10
20063,2781,2867,10,2014-07-10
20063,2781,2868,18,2014-07-10
20063,2781,2869,16,2014-07-10
20063,2781,2870,16,2014-07-10
20063,2781,2871,10,2014-07-10
20063,2781,2872,10,2014-07-10
20063,2781,2875,16,2014-07-10
20063,2781,2876,7,2014-07-10
20063,2781,21037,4,2014-07-10
20064,2782,2867,4,2014-07-10
20064,2782,2868,9,2014-07-10
20064,2782,2869,7,2014-07-10
20064,2782,2870,7,2014-07-10
20064,2782,2871,4,2014-07-10
20064,2782,2872,4,2014-07-10
20064,2782,2875,7,2014-07-10
20064,2782,2876,4,2014-07-10
20064,2782,21037,2,2014-07-10
16214,2783,2867,20,2014-07-10
16214,2783,2868,36,2014-07-10
16214,2783,2869,29,2014-07-10
16214,2783,2870,31,2014-07-10
16214,2783,2871,20,2014-07-10
16214,2783,2872,20,2014-07-10
16214,2783,2875,31,2014-07-10
16214,2783,2876,13,2014-07-10
16214,2783,21037,9,2014-07-10
20065,2784,2867,10,2014-07-10
20065,2784,2868,18,2014-07-10
20065,2784,2869,16,2014-07-10
20065,2784,2870,16,2014-07-10
20065,2784,2871,10,2014-07-10
20065,2784,2872,10,2014-07-10
20065,2784,2875,16,2014-07-10
20065,2784,2876,7,2014-07-10
20065,2784,21037,4,2014-07-10
20066,2785,2867,4,2014-07-10
20066,2785,2868,9,2014-07-10
20066,2785,2869,7,2014-07-10
20066,2785,2870,7,2014-07-10
20066,2785,2871,4,2014-07-10
20066,2785,2872,4,2014-07-10
20066,2785,2875,7,2014-07-10
20066,2785,2876,4,2014-07-10
20066,2785,21037,2,2014-07-10
16221,2786,2867,4,2014-07-10
16221,2786,2869,2,2014-07-10
16221,2786,2871,2,2014-07-10
16221,2786,2872,2,2014-07-10
16221,2786,21037,1,2014-07-10
17621,2787,34,111111,2014-07-10
17621,2787,38,222,2014-07-10
17621,2787,40,56,2014-07-10
17621,2787,2870,1,2014-07-10
17621,2787,2872,1,2014-07-10
17621,2787,2875,1,2014-07-10
27673,2788,2867,11,2014-07-10
27673,2788,2870,9,2014-07-10
27673,2788,2871,7,2014-07-10
27673,2788,2872,7,2014-07-10
27673,2788,2875,4,2014-07-10
27673,2788,2876,2,2014-07-10
27673,2788,21037,2,2014-07-10
27674,2789,2867,11,2014-07-10
27674,2789,2868,7,2014-07-10
27674,2789,2870,7,2014-07-10
27674,2789,2871,6,2014-07-10
27674,2789,2872,11,2014-07-10
27674,2789,2876,4,2014-07-10
27674,2789,21037,4,2014-07-10
24684,2790,34,55556,2014-07-10
24684,2790,38,111,2014-07-10
24684,2790,40,111,2014-07-10
24684,2790,2867,2,2014-07-10
24684,2790,2868,1,2014-07-10
24684,2790,2869,4,2014-07-10
24684,2790,2870,2,2014-07-10
24684,2790,2871,1,2014-07-10
24684,2790,2876,1,2014-07-10
16869,2791,34,55556,2014-07-10
16869,2791,38,111,2014-07-10
16869,2791,40,111,2014-07-10
16869,2791,2867,3,2014-07-10
16869,2791,2868,1,2014-07-10
16869,2791,2869,2,2014-07-10
16869,2791,2870,3,2014-07-10
16869,2791,2871,1,2014-07-10
16869,2791,2876,1,2014-07-10
17174,2792,1948,1,2014-07-10
17174,2792,2867,1,2014-07-10
17174,2792,2876,1,2014-07-10
22634,2793,34,55556,2014-07-10
22634,2793,38,222,2014-07-10
22634,2793,40,56,2014-07-10
22634,2793,2867,1,2014-07-10
22634,2793,2868,1,2014-07-10
22634,2793,2869,1,2014-07-10
17175,2794,1958,1,2014-07-10
17175,2794,2867,1,2014-07-10
17175,2794,2876,1,2014-07-10
30656,2795,34,55556,2014-07-10
30656,2795,38,222,2014-07-10
30656,2795,40,56,2014-07-10
30656,2795,2867,1,2014-07-10
30656,2795,2868,1,2014-07-10
30656,2795,2869,1,2014-07-10
17176,2796,1955,1,2014-07-10
17176,2796,2867,1,2014-07-10
17176,2796,2876,1,2014-07-10
20175,2797,34,55556,2014-07-10
20175,2797,38,222,2014-07-10
20175,2797,40,56,2014-07-10
20175,2797,2867,1,2014-07-10
20175,2797,2868,1,2014-07-10
20175,2797,2869,1,2014-07-10
17177,2798,1956,1,2014-07-10
17177,2798,2867,1,2014-07-10
17177,2798,2876,1,2014-07-10
27672,2799,2867,1,2014-07-10
27672,2799,2870,1,2014-07-10
27672,2799,12269,1,2014-07-10
27897,2800,2867,6,2014-07-10
27897,2800,2868,4,2014-07-10
27897,2800,2869,9,2014-07-10
27897,2800,2870,9,2014-07-10
27897,2800,2871,6,2014-07-10
27897,2800,2872,6,2014-07-10
27897,2800,2875,9,2014-07-10
27897,2800,2876,4,2014-07-10
27897,2800,21037,4,2014-07-10
2801,2802,34,32800,2014-07-10
2801,2802,36,556,2014-07-10
2801,2802,40,56,2014-07-10
2801,2802,9830,437,2014-07-10
2801,2802,11399,30,2014-07-10
2801,2802,11476,2,2014-07-10
2801,2802,11692,30,2014-07-10
2801,2802,16680,132,2014-07-10
17402,2803,573,1,2014-07-10
17402,2803,2867,1,2014-07-10
17402,2803,2870,1,2014-07-10
17402,2803,2872,1,2014-07-10
16692,2804,574,1,2014-07-10
16692,2804,2867,2,2014-07-10
16692,2804,2870,1,2014-07-10
16692,2804,2872,2,2014-07-10
16689,2805,498,1,2014-07-10
16689,2805,2867,2,2014-07-10
16689,2805,2870,1,2014-07-10
16689,2805,2872,2,2014-07-10
17403,2806,568,1,2014-07-10
17403,2806,2867,1,2014-07-10
17403,2806,2872,1,2014-07-10
17770,2807,496,1,2014-07-10
17770,2807,2867,1,2014-07-10
17770,2807,2870,1,2014-07-10
17770,2807,2872,1,2014-07-10
16691,2808,570,1,2014-07-10
16691,2808,2867,1,2014-07-10
16691,2808,2872,1,2014-07-10
16688,2810,493,1,2014-07-10
16688,2810,2867,1,2014-07-10
16688,2810,2872,1,2014-07-10
2811,2812,34,32800,2014-07-10
2811,2812,36,556,2014-07-10
2811,2812,40,56,2014-07-10
2811,2812,9830,437,2014-07-10
2811,2812,11399,30,2014-07-10
2811,2812,11476,2,2014-07-10
2811,2812,11695,30,2014-07-10
2811,2812,16680,132,2014-07-10
17404,2813,564,1,2014-07-10
17404,2813,2872,1,2014-07-10
17771,2814,491,1,2014-07-10
17771,2814,2867,1,2014-07-10
17771,2814,2872,1,2014-07-10
16690,2815,565,1,2014-07-10
16690,2815,2872,1,2014-07-10
16631,2816,488,1,2014-07-10
16631,2816,2872,1,2014-07-10
2817,2818,34,2711,2014-07-10
2817,2818,35,33,2014-07-10
2817,2818,36,22,2014-07-10
2817,2818,37,11,2014-07-10
2817,2818,40,1,2014-07-10
2817,2818,9830,8,2014-07-10
2817,2818,11399,2,2014-07-10
2817,2818,11476,2,2014-07-10
2817,2818,11694,2,2014-07-10
2817,2818,16672,45,2014-07-10
2817,2818,16680,5,2014-07-10
17772,2819,486,1,2014-07-10
17772,2819,2872,1,2014-07-10
24567,2820,2867,6,2014-07-10
24567,2820,2868,4,2014-07-10
24567,2820,2869,9,2014-07-10
24567,2820,2870,9,2014-07-10
24567,2820,2871,6,2014-07-10
24567,2820,2872,6,2014-07-10
24567,2820,2875,9,2014-07-10
24567,2820,2876,4,2014-07-10
24567,2820,21037,2,2014-07-10
16216,2821,2867,6,2014-07-10
16216,2821,2868,4,2014-07-10
16216,2821,2869,9,2014-07-10
16216,2821,2870,9,2014-07-10
16216,2821,2871,6,2014-07-10
16216,2821,2872,6,2014-07-10
16216,2821,2875,9,2014-07-10
16216,2821,2876,4,2014-07-10
16216,2821,21037,2,2014-07-10
17773,2822,503,1,2014-07-10
17773,2822,2867,2,2014-07-10
17773,2822,2870,2,2014-07-10
17773,2822,2872,2,2014-07-10
16696,2823,501,1,2014-07-10
16696,2823,2872,1,2014-07-10
16697,2824,2867,1,2014-07-10
16697,2824,2872,1,2014-07-10
16697,2824,13320,1,2014-07-10
17408,2825,453,1,2014-07-10
17408,2825,2872,1,2014-07-10
17167,2826,454,1,2014-07-10
17167,2826,2872,1,2014-07-10
17407,2827,458,1,2014-07-10
17407,2827,2867,1,2014-07-10
17407,2827,2872,1,2014-07-10
17168,2828,459,1,2014-07-10
17168,2828,2867,1,2014-07-10
17168,2828,2872,1,2014-07-10
17406,2829,462,1,2014-07-10
17406,2829,2867,1,2014-07-10
17406,2829,2870,1,2014-07-10
17406,2829,2872,1,2014-07-10
16694,2830,464,1,2014-07-10
16694,2830,2867,2,2014-07-10
16694,2830,2870,1,2014-07-10
16694,2830,2872,2,2014-07-10
2834,2835,34,12809,2014-07-10
2834,2835,35,10980,2014-07-10
2834,2835,36,4062,2014-07-10
2834,2835,37,8,2014-07-10
2836,2837,34,582462,2014-07-10
2836,2837,35,145789,2014-07-10
2836,2837,36,37916,2014-07-10
2836,2837,37,9189,2014-07-10
2836,2837,38,2261,2014-07-10
2836,2837,39,567,2014-07-10
2836,2837,40,144,2014-07-10
2838,2839,40,4,2014-07-10
2838,2839,25335,13,2014-07-10
2865,2866,497,1,2014-07-10
2865,2866,9848,10,2014-07-10
2865,2866,11399,36,2014-07-10
2865,2866,11486,2,2014-07-10
2865,2866,11691,26,2014-07-10
2873,2874,484,1,2014-07-10
2873,2874,9848,1,2014-07-10
2873,2874,11399,2,2014-07-10
2873,2874,11486,2,2014-07-10
2873,2874,11691,3,2014-07-10
2889,2890,486,1,2014-07-10
2889,2890,9848,1,2014-07-10
2889,2890,11399,5,2014-07-10
2889,2890,11486,2,2014-07-10
2889,2890,11691,6,2014-07-10
2897,2898,490,1,2014-07-10
2897,2898,9848,3,2014-07-10
2897,2898,11399,15,2014-07-10
2897,2898,11486,2,2014-07-10
2897,2898,11691,11,2014-07-10
2905,2906,487,1,2014-07-10
2905,2906,9848,1,2014-07-10
2905,2906,11399,6,2014-07-10
2905,2906,11486,2,2014-07-10
2905,2906,11691,7,2014-07-10
2913,2914,491,1,2014-07-10
2913,2914,9848,3,2014-07-10
2913,2914,11399,17,2014-07-10
2913,2914,11486,2,2014-07-10
2913,2914,11691,12,2014-07-10
2921,2922,492,1,2014-07-10
2921,2922,9848,3,2014-07-10
2921,2922,11399,18,2014-07-10
2921,2922,11486,2,2014-07-10
2921,2922,11691,13,2014-07-10
2937,2938,489,1,2014-07-10
2937,2938,9848,3,2014-07-10
2937,2938,11399,14,2014-07-10
2937,2938,11486,2,2014-07-10
2937,2938,11691,10,2014-07-10
2945,2946,494,1,2014-07-10
2945,2946,9848,10,2014-07-10
2945,2946,11399,32,2014-07-10
2945,2946,11486,2,2014-07-10
2945,2946,11691,22,2014-07-10
2948,2949,34,1388889,2014-07-10
2948,2949,35,666667,2014-07-10
2948,2949,36,144444,2014-07-10
2948,2949,37,52222,2014-07-10
2948,2949,38,8889,2014-07-10
2948,2949,39,889,2014-07-10
2948,2949,40,2444,2014-07-10
2953,2954,495,1,2014-07-10
2953,2954,9848,10,2014-07-10
2953,2954,11399,33,2014-07-10
2953,2954,11486,2,2014-07-10
2953,2954,11691,23,2014-07-10
2961,2962,498,1,2014-07-10
2961,2962,9848,10,2014-07-10
2961,2962,11399,38,2014-07-10
2961,2962,11486,2,2014-07-10
2961,2962,11691,27,2014-07-10
2969,2970,493,1,2014-07-10
2969,2970,9848,3,2014-07-10
2969,2970,11399,20,2014-07-10
2969,2970,11486,2,2014-07-10
2969,2970,11691,14,2014-07-10
2977,2978,488,1,2014-07-10
2977,2978,9848,1,2014-07-10
2977,2978,11486,2,2014-07-10
2977,2978,11691,8,2014-07-10
2985,2986,40,1,2014-07-10
2985,2986,461,1,2014-07-10
2985,2986,9848,10,2014-07-10
2985,2986,11399,33,2014-07-10
2985,2986,11486,2,2014-07-10
2985,2986,11689,23,2014-07-10
2993,2994,452,1,2014-07-10
2993,2994,9848,1,2014-07-10
2993,2994,11399,5,2014-07-10
2993,2994,11486,2,2014-07-10
2993,2994,11689,6,2014-07-10
3001,3002,451,1,2014-07-10
3001,3002,9848,1,2014-07-10
3001,3002,11399,3,2014-07-10
3001,3002,11486,2,2014-07-10
3001,3002,11689,4,2014-07-10
3009,3010,457,1,2014-07-10
3009,3010,9848,3,2014-07-10
3009,3010,11399,17,2014-07-10
3009,3010,11486,2,2014-07-10
3009,3010,11689,12,2014-07-10
3017,3018,450,1,2014-07-10
3017,3018,9848,3,2014-07-10
3017,3018,11399,2,2014-07-10
3017,3018,11486,2,2014-07-10
3017,3018,11689,3,2014-07-10
3025,3026,459,1,2014-07-10
3025,3026,9848,3,2014-07-10
3025,3026,11399,20,2014-07-10
3025,3026,11486,2,2014-07-10
3025,3026,11689,14,2014-07-10
3033,3034,454,1,2014-07-10
3033,3034,9848,1,2014-07-10
3033,3034,11399,8,2014-07-10
3033,3034,11486,2,2014-07-10
3033,3034,11689,8,2014-07-10
2998,3039,34,3721567,2014-07-10
2998,3039,35,1040048,2014-07-10
2998,3039,36,307707,2014-07-10
2998,3039,37,56348,2014-07-10
2998,3039,38,27367,2014-07-10
2998,3039,39,3820,2014-07-10
2998,3039,40,1756,2014-07-10
3041,3042,453,1,2014-07-10
3041,3042,9848,1,2014-07-10
3041,3042,11399,6,2014-07-10
3041,3042,11486,2,2014-07-10
3041,3042,11689,7,2014-07-10
3049,3050,463,1,2014-07-10
3049,3050,9848,10,2014-07-10
3049,3050,11399,36,2014-07-10
3049,3050,11486,2,2014-07-10
3049,3050,11689,26,2014-07-10
3057,3058,462,1,2014-07-10
3057,3058,9848,10,2014-07-10
3057,3058,11399,35,2014-07-10
3057,3058,11486,2,2014-07-10
3057,3058,11689,24,2014-07-10
3065,3066,464,1,2014-07-10
3065,3066,9848,10,2014-07-10
3065,3066,11399,38,2014-07-10
3065,3066,11486,2,2014-07-10
3065,3066,11689,27,2014-07-10
3074,3075,565,1,2014-07-10
3074,3075,9848,1,2014-07-10
3074,3075,11399,8,2014-07-10
3074,3075,11486,2,2014-07-10
3074,3075,11690,8,2014-07-10
3082,3083,570,1,2014-07-10
3082,3083,9848,3,2014-07-10
3082,3083,11399,20,2014-07-10
3082,3083,11486,2,2014-07-10
3082,3083,11690,14,2014-07-10
3090,3091,574,1,2014-07-10
3090,3091,9848,10,2014-07-10
3090,3091,11399,38,2014-07-10
3090,3091,11486,2,2014-07-10
3090,3091,11690,27,2014-07-10
3098,3099,561,1,2014-07-10
3098,3099,9848,1,2014-07-10
3098,3099,11399,2,2014-07-10
3098,3099,11486,2,2014-07-10
3098,3099,11690,3,2014-07-10
3106,3107,567,1,2014-07-10
3106,3107,9848,3,2014-07-10
3106,3107,11399,15,2014-07-10
3106,3107,11486,2,2014-07-10
3106,3107,11690,11,2014-07-10
3114,3115,572,1,2014-07-10
3114,3115,9848,10,2014-07-10
3114,3115,11399,33,2014-07-10
3114,3115,11486,2,2014-07-10
3114,3115,11690,23,2014-07-10
3122,3123,571,1,2014-07-10
3122,3123,9848,10,2014-07-10
3122,3123,11399,32,2014-07-10
3122,3123,11486,2,2014-07-10
3122,3123,11688,22,2014-07-10
3130,3131,566,1,2014-07-10
3130,3131,9848,3,2014-07-10
3130,3131,11399,14,2014-07-10
3130,3131,11486,2,2014-07-10
3130,3131,11688,10,2014-07-10
3138,3139,569,1,2014-07-10
3138,3139,9848,3,2014-07-10
3138,3139,11399,17,2014-07-10
