date,baseline_payout,baseline_ratio,adjusted_payout,adjusted_ratio
2019-02-12,145236086965.58,0.995796703261492,141119370985.995,1.00716539496282
2019-02-13,127433453966.14,0.874506215736942,123071562849.51,0.879260956224394
2019-02-14,148538747244.03,1.01826249460596,116479789518.385,0.831176293940559
2019-02-15,160021908430.03,1.09481987635944,155453357122.129,1.10951559024426
2019-02-16,146969102148.13,1.00202935948387,142442127113.625,1.01302169366383
2019-02-17,146311662558.99,0.997038005540148,142008392352.198,1.00927561775678
2019-02-18,145180425382.47,0.993325674302344,140881879004.659,1.00536964162679
2019-02-19,94433391988.75,0.643730411118129,90215961737.9415,0.641234686979957
2019-02-20,147212528338.5,1.00331173179885,143070637065.69,1.01672204398382
2019-02-21,106945863839.67,0.734132160696249,102990181903.524,0.735919257872618
2019-02-22,102152237848.51,0.701690156341403,98527021642.2575,0.704428401109182
2019-02-23,109852026112.73,0.755539945654735,106216574217.341,0.760286715336085
2019-02-24,218657726210.36,1.50799556117753,214895014029.531,1.54249417347758
2019-02-25,157658655975.29,1.08122810884434,153610520268.35,1.0961679102075
2019-02-26,140778105728.1,0.965215676934447,136964917055.913,0.977140551747971
2019-02-27,148399961883.56,1.01581244177704,144063583730.042,1.02608093706842
2019-02-28,169565371934.23,1.15570650025873,164733309515.154,1.16805041093713
2019-03-01,159830821644.66,1.08255770575551,155390346898.542,1.09469770677623
2019-03-02,127630785985.24,0.86017815590121,123001848296.548,0.862117795305047
2019-03-03,254568998545.84,1.72966916865007,249946697544.549,1.76682496759666
2019-03-04,97349919468.34,0.655201746697,94396539797.853,0.660665422510279
2019-03-05,117068927637.02,0.78939172506879,112802734427.831,0.790871576649029
2019-03-06,125578118418.93,0.853916132100102,121577795330.216,0.85987534705267
2019-03-07,194698775409.24,1.34355171985564,190411614491.97,1.36752054868893
2019-03-08,95723765881.92,0.657688486831492,91295487701.898,0.652734157760742
2019-03-09,124931581223.1,0.856891219534758,120788912821.334,0.86210266459817
2019-03-10,132782508382.57,0.933381674717627,127949560257.637,0.93689951665868
2019-03-11,89353580956.32,0.632345762149328,85655295754.336,0.631634409590852
2019-03-12,103086260478.44,0.733673719500463,98538511725.838,0.730907061000622
2019-03-13,99955418089.33,0.710510534210173,95180309325.8235,0.705123623842519
2019-03-14,105992377176.79,0.752443248187084,101200641338.731,0.748751624668746
2019-03-15,101129705961.34,0.725048350914327,96876056183.8845,0.724199996694584
2019-03-16,243086237347.29,1.74306179821992,238645289493.824,1.78421106380358
2019-03-17,95895541249.9,0.691952982685492,91556845488.643,0.689002501369352
2019-03-18,216495081503.44,1.56683398085518,211787177568.044,1.59873743785754
2019-03-19,95267313276.82,0.683150403761115,90456894017.2285,0.676328600807565
2019-03-20,66415017304.03,0.478032452756161,61639466813.2715,0.462675158160402
2019-03-21,92096322856.81,0.665530039044739,87471465749.4075,0.659291983236167
2019-03-22,76029951089.28,0.559049524974237,71847525741.783,0.551435524053797
2019-03-23,119779825562.11,0.881828657479968,115021170955.217,0.883937606396323
2019-03-24,199789428535.5,1.47504116377766,195045451851.78,1.50328762283547
2019-03-25,117788229635.34,0.867407674525142,113098960830.631,0.869344815236046
2019-03-26,171460609989.83,1.26276988228476,165132853401.077,1.26935161104989
2019-03-27,95950381944.54,0.702849563577177,91417783045.8385,0.698837982568945
2019-03-28,145535644920.65,1.06877919709342,138028887182.935,1.05790791623309
2019-03-29,124990347362.95,0.918995869072167,117726237781.835,0.903643742306683
2019-03-30,197329107620.38,1.45708619238174,193580970990.824,1.49287969438897
2019-03-31,95092811338.98,0.698177955099781,91220020929.613,0.699238714091444
2019-04-01,85586148778.18,0.629628569102055,81688977380.638,0.627477115110713
2019-04-02,116083006335.21,0.855426641853752,111550617039.76,0.858347614185431
2019-04-03,198588500874.65,1.46253398700664,195431523163.544,1.50292306877091
2019-04-04,130679554887.22,0.955352473113013,126500303718.736,0.965405458607461
2019-04-05,217968477747.79,1.59516803675151,214272612211.464,1.63312143169765
2019-04-06,150088906805.52,1.08523433046128,145243901135.552,1.09322104716726
2019-04-07,122369509997.04,0.886708313889396,117925409181.615,0.889607826363148
2019-04-08,140607881349.43,1.02442983234772,136077665629.414,1.03244308151353
2019-04-09,94658047396.95,0.692791980925057,89984095554.4495,0.686012745131572
2019-04-10,104929069658.52,0.769035134577334,101465745186.455,0.774717341759097
2019-04-11,102688012942.93,0.755384344007565,99487269875.5845,0.760788695072515
2019-04-12,73346087774.2,0.539733543998494,69330688147.078,0.530336716102006
2019-04-13,139030398769.2,1.02539508252569,134072238070.887,1.02799926507215
2019-04-14,200025853687.95,1.47084781380667,194945803556.841,1.49019755848034
2019-04-15,70591974415.65,0.518120923729284,66203628070.5925,0.50510509862943
2019-04-16,79448447530.54,0.585522649021163,74690777589.0195,0.572256578620585
2019-04-17,128265356815.12,0.947085290111033,123275984263.593,0.946379877821365
2019-04-18,103967391368.29,0.783221147011568,99184666802.808,0.777523021749468
2019-04-19,114623294166.34,0.875199016581937,110422708355.756,0.8778426012172
2019-04-20,195347928023.06,1.48858834485716,190693937063.862,1.51270471020542
2019-04-21,93247011893.35,0.709429213317714,89032064039.3215,0.705061311997007
2019-04-22,115254490326.63,0.885215781682349,111125963687.264,0.888759266813864
2019-04-23,79141677079.32,0.607135744049444,76121733112.655,0.606940993181902
2019-04-24,351386272365.89,2.73267245422638,346875954823.129,2.80497281254738
2019-04-25,95228479308.39,0.725849096480102,91150523506.047,0.722030865144007
2019-04-26,55288525926.29,0.422465428806508,51416740587.0725,0.40833306536962
2019-04-27,118812027953.25,0.909449405556824,114119031418.384,0.907943456429848
2019-04-28,118133537375.66,0.903635782338894,113042874106.463,0.898806311057162
2019-04-29,205918278121.14,1.5796366230687,200777266315.59,1.60122155599478
2019-04-30,117186718956.61,0.890663846330456,111927456471.314,0.88412320698509
2019-05-01,57827790010.98,0.438658695762322,53616912377.9395,0.422705549221964
2019-05-02,83858392449.86,0.640884130005285,80172274996.414,0.636979356170971
2019-05-03,137970348997.28,1.05483544162796,132811585879.977,1.05559797523042
2019-05-04,162100951239.25,1.23491020534235,157451109220.254,1.24690991330922
2019-05-05,116802188489.76,0.886155489737456,113131204521.11,0.892154740253943
2019-05-06,88825058031.86,0.673571805681235,83962156682.3655,0.660449306494547
2019-05-07,107907124367.29,0.819258428357361,103850224432.793,0.817977700187604
2019-05-08,72233466828.38,0.550271499013148,68445961266.083,0.541006170926086
2019-05-09,109358535854.61,0.837280202783693,106329140694.842,0.844782227454832
2019-05-10,172191072191.5,1.32306890782424,167749378598.124,1.33404519168026
2019-05-11,255222703502.86,1.95888063292138,249140484514.085,1.97901302656383
2019-05-12,83117939953.85,0.631697013703371,79565881297.808,0.625707322958511
2019-05-13,90606249369.26,0.692568006299182,86688019340.412,0.685724549079222
2019-05-14,83221032954.72,0.63929231012533,79672216411.637,0.633460557876948
2019-05-15,115927181126.51,0.891450429838431,111421025115.341,0.886775058846157
2019-05-16,134713901415.93,1.03889090079839,130416295451.361,1.04107606593105
2019-05-17,101559082645.73,0.781214964203373,97276537159.0235,0.774512170485416
2019-05-18,108308696140.93,0.833179742942595,103753955388.586,0.826183058911811
2019-05-19,255908922108.63,1.96889333303137,250937617640.566,1.99865940077109
2019-05-20,91724898713.58,0.703306691850293,88461109958.1555,0.702172357806747
2019-05-21,127960376105.57,0.987085340046019,122653496476.259,0.979609990567656
2019-05-22,89954360340.04,0.694724988177931,84966788203.6625,0.679538145975579
2019-05-23,95334001857.67,0.740250195277412,91401910099.219,0.735140637817251
2019-05-24,106639296534.69,0.833754703973081,102132816375.375,0.827257271478996
2019-05-25,161233306432.23,1.26686773282472,154934202226.016,1.26141683230093
2019-05-26,181868276647.35,1.42452652968015,177216918508.624,1.43838262892218
2019-05-27,114592588285.1,0.903699987244315,110617555154.434,0.90418249144704
2019-05-28,130367755814.63,1.02644449466007,124870861295.261,1.01907975319668
2019-05-29,109047728548.7,0.857513338418312,103736754181.086,0.8456113728868
2019-05-30,131742847554.69,1.03758549991318,125886146759.743,1.02794211102841
2019-05-31,235738728006.96,1.86766469783405,229864789768.609,1.88884305252315
2019-06-01,120829169617.37,0.944804859463248,116954008975.081,0.948180584493561
2019-06-02,177904274250.74,1.39162618277111,173829925497.151,1.40981219521425
2019-06-03,120347224740.84,0.937456794456104,116163637440.751,0.937966508901142
2019-06-04,116559805573.43,0.905352199805095,112402108869.956,0.904940092837521
2019-06-05,185716586840.13,1.44071707823893,181668297081.196,1.4606556114645
2019-06-06,107472993962.56,0.827182206260864,103290163117.336,0.823658521481494
2019-06-07,128314888330.58,0.987461045766259,124022476372.866,0.988786419442107
2019-06-08,123015462107.36,0.94432684380208,118741598353.433,0.944250993949925
2019-06-09,200519295967.66,1.55636194734845,196495315850.077,1.58050062931147
2019-06-10,104999388831.66,0.80716609390924,100622926099.801,0.801303830121301
2019-06-11,322338261824.71,2.50346857787367,317987314610.774,2.55924137929812
2019-06-12,216565560112.39,1.64738888236146,212050270790.242,1.67022229752381
2019-06-13,100188338485.39,0.751897160248614,96882244619.4275,0.752483950030388
2019-06-14,191304494735.41,1.43467184969008,186448586240.324,1.44688629179174
2019-06-15,130329925517.91,0.967441741983544,125411754708.099,0.963029789590195
2019-06-16,183420295729.44,1.36026448067023,178061472290.983,1.36602645931884
2019-06-17,120103119413.69,0.891986628804498,114610349909.454,0.880617196305764
2019-06-18,368463183921.87,2.73595707410682,364331400775.263,2.79898061482569
2019-06-19,94961682861.34,0.69305182782942,91921097142.9195,0.693549633786275
2019-06-20,137364848748.16,1.00260584343009,133791541768.998,1.00941876137289
2019-06-21,117689225129.07,0.859606652758267,112389226755.083,0.848267282740404
2019-06-22,167889966884.58,1.22705381157995,162804520270.836,1.22937054919733
2019-06-23,174327872432.42,1.27737832608941,168874196496.072,1.27874176976388
2019-06-24,110055912340.17,0.800893305321986,104703847936.414,0.787322529195387
2019-06-25,363742919058.77,2.64141204545246,359064086531.825,2.69443786000794
2019-06-26,161287591024.39,1.14668050103669,156715423671.411,1.1505611947015
2019-06-27,128965512957.82,0.919789231546826,124452802047.483,0.916800279672752
2019-06-28,166707888429.71,1.18914301623613,162207097599.433,1.19513757638565
2019-06-29,178421983766.88,1.2782649629583,173750387538.627,1.28606150880045
2019-06-30,114865505504.17,0.820944773970821,109437961378.848,0.808005693782796
2019-07-01,116731086811.48,0.834811098834049,111780457424.182,0.825917023822401
2019-07-02,104869099498.77,0.751506885746079,100179257065.186,0.741784090848082
2019-07-03,145206703098.38,1.03966622037553,140996204367.247,1.04307852614174
2019-07-04,141732847733.41,1.01132173307679,138023201034.935,1.0175419500491
2019-07-05,194557879588.2,1.3836607466879,190970900846.921,1.40314022140305
2019-07-06,167598035588.24,1.17981946329312,163167351587.98,1.18623507814395
2019-07-07,164523957917.03,1.15541308291226,160232179167.556,1.16197023005548
2019-07-08,133358345761.59,0.939332358961822,129720441277.136,0.943533125651806
2019-07-09,112326499128.48,0.78704857849961,108431481927.826,0.784371992310105
2019-07-10,86375072875.03,0.603557041824223,82222157011.227,0.593055690652614
2019-07-11,70815178220.02,0.496560615563196,66292672587.286,0.479850342943888
2019-07-12,75404139293.11,0.530206024332495,70440962246.161,0.511326434454514
2019-07-13,212979409382.72,1.50250254237525,208319211813.265,1.51741858978739
2019-07-14,168542229635.48,1.18725420989781,164099116253.988,1.19349074730719
2019-07-15,210627427919.06,1.47440324100598,205619254468.912,1.48580909320448
2019-07-16,155620620106.52,1.08076295578273,123650365242.556,0.886295732206452
2019-07-17,128231925948.37,0.884956774223611,124015518602.029,0.885322514179718
2019-07-18,109821818544.04,0.772059330745512,99996642516.887,0.727637894980487
2019-07-19,80044216421.51,0.562033113749856,69951569619.68,0.508621457939589
2019-07-20,153620938421.19,1.07642702921515,144325811083.801,1.04771945284471
2019-07-21,135542167637.21,0.946998720993007,124431277737.024,0.900945056199656
2019-07-22,197426173617.43,1.37737216606442,186653374280.78,1.35013899048328
2019-07-23,408837778035.9,2.85432890526086,396929407107.584,2.87464642667881
2019-07-24,120209175773.47,0.819386440922422,113728651336.301,0.803893625683028
2019-07-25,86718403243.72,0.588124875844083,83275953877.9565,0.585675472785353
2019-07-26,184156246997.17,1.24866074857589,179517927433.461,1.26221229569295
2019-07-27,124944451137.1,0.844031962439297,119578771903.301,0.837498631402971
2019-07-28,258044995480.38,1.74838481249668,251412078454.265,1.76640263258452
2019-07-29,142153743625.66,0.952313736768289,137739278117.967,0.956680907952259
2019-07-30,177234326902.99,1.18229653377173,175116928997.678,1.21090643210545
2019-07-31,258598560751.91,1.71561642373741,254385926524.263,1.74877979728911
2019-08-01,81981980266.2,0.536002343114623,77804214734.881,0.526849038560308
2019-08-02,112463004492.99,0.736858942294977,107309766033.707,0.728319795983314
2019-08-03,132591057751.08,0.872804405692188,126969335386.639,0.86597978910227
2019-08-04,335157110388.08,2.22763950148014,331789080418.012,2.28560183927293
2019-08-05,117335184419.28,0.764625776255345,113527020454.722,0.766207192367905
2019-08-06,151605280894.26,0.985905721459159,148949159675.992,1.00311223479374
2019-08-07,160724874829.52,1.03970705272508,156447770279.318,1.0477926967199
2019-08-08,157311502648.72,1.01412779734234,155185612551.271,1.03562162072776
2019-08-09,222231111452.66,1.43015970235099,217965859222.728,1.45172500040923
2019-08-10,154338105884.76,0.984138534415836,147868480719.513,0.975518044778827
2019-08-11,114329372138.65,0.726483998035645,107829160191.328,0.708914455819893
2019-08-12,64159786486.59,0.412104659701641,59885485590.974,0.398172275664216
2019-08-13,108398323810.15,0.697723811717709,103872148664.21,0.692200619246316
2019-08-14,107632622213.27,0.693835292108659,102858038823.909,0.686465443807456
2019-08-15,131231621257.53,0.8448160709061,126350644738.981,0.842056046729883
2019-08-16,70418418367.54,0.452081548533305,65310395517.573,0.434053550313812
2019-08-17,128931644305.51,0.83003031314564,122276527893.655,0.815025505392414
2019-08-18,203622319968.04,1.31412381104688,197398043931.778,1.31916110203753
2019-08-19,158758279164.75,1.02287373441158,153499934183.454,1.02415683485512
2019-08-20,237761837174.26,1.52671883944782,232345804750.723,1.54495690892298
2019-08-21,153322970354.96,0.976502468636002,147415697816.107,0.971954808062109
2019-08-22,185534577102.5,1.17770225574324,179055183245.409,1.17652954041774
2019-08-23,114445804328.02,0.72351701808337,108093443585.19,0.707314854780306
2019-08-24,204635788424.9,1.30560913133505,200059792179.269,1.32163820504982
2019-08-25,129175382084.58,0.818946661121844,122800142086.868,0.805976492855757
2019-08-26,106091045813.33,0.675079261444958,99766536057.9855,0.65742085918173
2019-08-27,121104517484.9,0.77144620220651,115036005684.262,0.759016780579416
2019-08-28,211335054261.98,1.34575867995971,205458916250.209,1.35535398030501
2019-08-29,365883718621.19,2.32539167301937,359467692496.583,2.36688390740497
2019-08-30,109465683786.99,0.682372905903979,104182439679.848,0.672476458753754
2019-08-31,112483391394.46,0.702166492878229,106885807201.992,0.690979589095918
2019-09-01,109938034981.74,0.686814914853536,104616851686.168,0.676929226486083
2019-09-02,321934513804.91,2.02485962987565,316172830563.846,2.06039642127323
2019-09-03,121209189007.03,0.750179468447854,115405419914.909,0.739690627895072
2019-09-04,87764603698.26,0.551357252577396,81694635061.8985,0.531842542083481
2019-09-05,94774795209.81,0.601188010712599,89957728606.283,0.591613267050407
2019-09-06,178917629242.01,1.13539811994003,174543341552.558,1.14851909676897
2019-09-07,182816562221.27,1.16122712360687,176634865411.221,1.16336656232773
2019-09-08,250186237563.02,1.58286831562107,244151032611.76,1.6016143251045
2019-09-09,151296372484.39,0.952426377640167,145409907118.581,0.948981286426757
2019-09-10,151962121092.73,0.954386288535185,145898399988.006,0.949896283351464
2019-09-11,183144021847.8,1.16914691386107,171001312035.778,1.13250672810081
2019-09-12,276889274527.96,1.75582696337867,264938169144.654,1.7437591529594
2019-09-13,179125453929.28,1.1240417487283,167837197186.78,1.09342801112415
2019-09-14,550926519381.2,3.4413604121365,539510523203.492,3.49976000314343
2019-09-15,168141717473.72,1.0212087291659,157551653148.127,0.99313307226827
2019-09-16,203826715444.92,1.23849552170065,194650887251.975,1.22803298079615
2019-09-17,335510525773.22,2.02490014388241,328595886802.005,2.0591677599072
2019-09-18,139724781484.1,0.844992284050213,128978642745.057,0.810094491855668
2019-09-19,190815402899.4,1.1557594633767,181062507941.413,1.13958845581845
2019-09-20,175620736388.94,1.05900319552337,164458939848.631,1.03071544090423
2019-09-21,510900896104,3.07879206913288,502584173660.393,3.14932255746871
2019-09-22,201540234788.22,1.18622803937747,192653919295.215,1.17831474995129
2019-09-23,319070565725.64,1.86665292391625,309159873563.663,1.87950323149379
2019-09-24,160113146527.96,0.923690317626151,153280416328.85,0.91872723735811
2019-09-25,161826273822.98,0.930044666369228,156605230131.056,0.935112258953702
2019-09-26,177973700512.86,1.02168507921832,169328294153.542,1.00996287381376
2019-09-27,306185045574.24,1.7533591791917,298099178533.629,1.77407653684037
2019-09-28,262638131759.62,1.49263039525103,253103690042.088,1.49494853370713
2019-09-29,198653474570.7,1.12177826576489,188884781488.845,1.10863083521257
2019-09-30,134267660143.4,0.756461778722588,125969068993.965,0.7378792464305
2019-10-01,259415380155.2,1.46145283312714,251669195842.28,1.47456887365715
2019-10-02,238668142082.6,1.33143597455174,227742834762.882,1.32118057027494
2019-10-03,146060420664.2,0.806655230253229,136268142009.567,0.78265245022573
2019-10-04,236375310760,1.29901539022626,227000435643.773,1.29756271170478
2019-10-05,209144116726.02,1.13738651879326,200916190132.122,1.13635549556115
2019-10-06,161395066049.94,0.877931290220009,152703310861.263,0.864100521941426
2019-10-07,367266962702.1,1.99872566853912,357558434724.947,2.02486638059505
2019-10-08,195300381328.3,1.05217815098699,184578753500.289,1.03467766143485
2019-10-09,244869905768.72,1.31588445575945,235521500679.14,1.31489682712704
2019-10-10,119084250161.8,0.635196483589313,111971918000.202,0.620531057691747
2019-10-11,203483233627.4,1.08474342762706,195828866306.354,1.08439656071899
2019-10-12,341659113361.56,1.80718450485379,333312952081.176,1.83052074827848
2019-10-13,186324467572.46,0.974018582930839,177745393699.292,0.96424543037886
2019-10-14,316527130812.16,1.64944542828739,310407241689.322,1.67814050368926
2019-10-15,183156050170.08,0.947438964844302,177169722881.895,0.950255968945145
2019-10-16,152765423118.22,0.8013700855685,146539395747.908,0.797154827586927
2019-10-17,171467554284.96,0.897651861934204,163118853310.962,0.885463409084741
2019-10-18,175610714095.04,0.914511499875657,168905711745.944,0.912169889710226
2019-10-19,222523802875.4,1.15943065358958,214810878980.03,1.16087130709744
2019-10-20,295768315909.02,1.53179002033397,288894485160.807,1.55172354464145
2019-10-21,185618141760.5,0.959089386449058,177485195133.528,0.951037363664284
2019-10-22,168452514823.42,0.8680736869124,158919251326.996,0.849399958222471
2019-10-23,182987495191.98,0.94348400717324,176487647186.302,0.944273653926794
2019-10-24,199461832395.86,1.03322099612634,191359575644.624,1.02894928358514
2019-10-25,187000399953.62,0.961703028584757,177506239843.392,0.947571400453015
2019-10-26,286488317505.48,1.46665508430224,278553803556.447,1.48038380210142
2019-10-27,267978742315.24,1.35914879595699,258287991352.276,1.35964082641728
2019-10-28,62633357189.42,0.318960944210502,59193223433.36,0.313037958567897
2019-10-29,85038371694.59,0.434499618373529,81375502132.909,0.43182405777779
2019-10-30,146286204234.36,0.750481319098597,141718715076.369,0.755263099962339
2019-10-31,159318830773.85,0.818063033161317,129801509809.805,0.692399636077786
2019-11-01,85374770630.97,0.438324676648531,81261633466.4715,0.434173461139467
2019-11-02,141459196097.9,0.732395373839897,138092940077.764,0.744289684218204
2019-11-03,115951554047.46,0.600808215689195,112430295061.858,0.606354165415464
2019-11-04,84748556790.33,0.439084539003398,80505603488.346,0.434051086659077
2019-11-05,121428987418.84,0.628328920785719,117323573840.737,0.63172142944455
2019-11-06,75376896521.23,0.389721586211931,72443224822.1465,0.389729961606736
2019-11-07,68543006277.91,0.355093280834479,65597200262.2165,0.353588491397041
2019-11-08,86928091388.22,0.452086762592001,83317776722.138,0.450865415178757
2019-11-09,127537784964.28,0.662608225490707,124182079066.174,0.671219648635247
2019-11-10,88256957373.98,0.458568634431312,84843697921.7115,0.45853456122415
2019-11-11,83527033948.92,0.437111937374503,80045292611.7445,0.435757348162385
2019-11-12,81502645642.09,0.428526405828199,79092366426.752,0.432629241843547
2019-11-13,199272430439.08,1.05808786806479,194886828662.533,1.0767617922454
2019-11-14,294848384849.27,1.56103872875538,290462934247.382,1.59983039416829
2019-11-15,130233784472.97,0.684788749502126,126488508684.513,0.691629186459538
2019-11-16,159840610187.72,0.839636078612242,155181627263.326,0.84750607963812
2019-11-17,102059004749.83,0.53761772378213,98497862423.71,0.53950859919969
2019-11-18,142786555297.23,0.753440061078809,138395025452.451,0.759243015731059
2019-11-19,72291642947.31,0.380583130873378,69287836128.934,0.379160468095755
2019-11-20,77974890257.58,0.411762572434857,74960653653.961,0.411429738019798
2019-11-21,72742835801.14,0.387381337116763,69570884312.9285,0.385131350803724
2019-11-22,103532908654.67,0.56178982395514,100266522006.795,0.565867496789362
2019-11-23,93512129456.49,0.507609652706629,90135730839.608,0.508826894913275
2019-11-24,118694798531.15,0.64509900235103,114615286951.588,0.647746041013968
2019-11-25,238514155902.15,1.29557586989573,234098504840.688,1.32211372533652
2019-11-26,97332715907.67,0.531565300682558,93800411270.0985,0.532694338664261
2019-11-27,57194668495.53,0.312844142662986,53348627054.794,0.303411058272485
2019-11-28,90164918369.98,0.494168945958772,86418515638.6025,0.492435393844708
2019-11-29,65925171475.56,0.361426316091707,61967360224.3035,0.353191086747693
2019-11-30,75904079673.6,0.419226028995021,71949776051.1115,0.413243773069568
2019-12-01,182583926152.81,1.01556884904197,179471256991.448,1.03822520624052
2019-12-02,101729686092.11,0.568385480007033,98309658426.467,0.571257189658556
2019-12-03,89251106226,0.500314476728548,85923247035.9945,0.500914388134314
2019-12-04,76413754141.96,0.430152378458689,72953395512.7175,0.427080576905227
2019-12-05,175503625892.3,0.995071637204922,170985334818.74,1.0078617772949
2019-12-06,220979646438.31,1.26154501248499,217479997832.963,1.2904290975003
2019-12-07,256167152558.9,1.45827794803554,251702607833.282,1.48827192687111
2019-12-08,120461706766.62,0.699727754657761,115730519015.604,0.698443360206631
2019-12-09,93471379128.49,0.544744725186726,88892696429.3585,0.538091655730617
2019-12-10,83324457916.5,0.489355908524103,79077242549.2335,0.482352160566253
2019-12-11,79053880092.07,0.472608131352861,75705040097.192,0.470304018382363
2019-12-12,95232227427.73,0.571796206966841,90543996592.182,0.564713302509598
2019-12-13,73360260177.5,0.44350196938605,70230188038.1755,0.440982022831173
2019-12-14,134162815264.71,0.817099552420455,129589413309.239,0.819476388228614
2019-12-15,142720191115.39,0.89362654594809,138059351815.748,0.898259951552626
2019-12-16,92716639385.91,0.583091432812438,89367809782.0695,0.583925867366304
2019-12-17,151386217059.14,0.968474732666206,147468330781.708,0.980312453304123
2019-12-18,92078905748.61,0.589455265224924,88389487049.3285,0.587849525714583
2019-12-19,95080363782.89,0.61192213039752,91033919410.3445,0.608724475124347
2019-12-20,142418356271.86,0.922440403559371,138308709541.071,0.930641259806424
2019-12-21,93629960026.53,0.614194856086056,89487451519.7935,0.609943622095688
2019-12-22,111343158947.75,0.740158975706138,107224874037.315,0.740674695026675
2019-12-23,64358057501.06,0.430799885597859,60082169285.711,0.417834018032952
2019-12-24,79841257276.47,0.537435340964626,76022358453.7895,0.531587792216903
2019-12-25,88843634006.96,0.60676441737506,85013797266.9965,0.603281537163205
2019-12-26,208435935563.04,1.44108364255291,203980286720.273,1.46516733153155
2019-12-27,81653515525.93,0.56165229657931,78951830712.06,0.563837394636108
2019-12-28,168005445543.56,1.17045177880469,164687546228.435,1.19111451902111
2019-12-29,108147307254.42,0.756014625594108,103922775837.247,0.753980886324103
2019-12-30,106658341974.91,0.748924614856693,102668391985.05,0.748031718255046
2019-12-31,144716445163.31,1.03878755406214,140859843189.192,1.04949343803245
2020-01-01,99199030690.56,0.715150782598719,96317039064.228,0.720415453177439
2020-01-02,108349249652.38,0.791006268989986,104077569419.194,0.788231613293713
2020-01-03,165872628796.22,1.21208792929797,161977081492.531,1.22760740872355
2020-01-04,152516996388,1.1181521648062,148141701120.236,1.12619019891336
2020-01-05,103186062967.25,0.769188581021001,98814901041.5585,0.76400560625291
2020-01-06,92837961883.99,0.697193699676326,88266118118.7685,0.687440046403829
2020-01-07,51494579633.24,0.394604972449627,46808586702.8265,0.372224209286092
2020-01-08,63897286590.29,0.495600069717667,60610694616.4865,0.488001652725252
2020-01-09,86509778552.62,0.676538530472011,81521156846.4255,0.661811253335208
2020-01-10,126308950531.78,0.995658001687966,121410796602.489,0.993481053071192
2020-01-11,165025206581.9,1.30689381736556,160094319035.012,1.31611006023723
2020-01-12,140683189294.84,1.12019305593336,136476462535.089,1.12799174420823
2020-01-13,110808414599.38,0.895478762435594,106442749025.663,0.893154735796625
2020-01-14,74552857916.79,0.606853465012028,70371043579.9695,0.59469954881369
2020-01-15,74083661539.16,0.608571778978844,71575784510.287,0.610317718709775
2020-01-16,132038524131.64,1.09632700696047,127933073642.466,1.1026116639683
2020-01-17,122535601327.72,1.02424959015068,118720565201.239,1.02991461844598
2020-01-18,157293061092.04,1.32326853886435,143290720606.478,1.25065641702312
2020-01-19,148341923096.41,1.26432405345417,143502880045.279,1.27036266575728
2020-01-20,361860622615.87,3.12205066437927,357974024684.571,3.20777768751598
2020-01-21,79129460035.39,0.662354023027454,74330234199.554,0.645493541084967
2020-01-22,96263876068.15,0.806252577562551,91314234853.3835,0.793562836585051
2020-01-23,115743054263.7,0.974258538781618,110497872900.181,0.965311351319342
2020-01-24,201197070957.8,1.70098892741207,195790245480.079,1.71386774122914
2020-01-25,134001113608.9,1.11983717581285,128775318642.966,1.11395151057127
2020-01-26,193735080805.03,1.62023160918208,178877173965.268,1.54883622647745
2020-01-27,109896855782.57,0.912018793120798,107964307608.238,0.928466645505942
2020-01-28,68084010126.97,0.563619434161613,64677125695.2035,0.554648256211708
2020-01-29,75594393932.87,0.629099905784721,72346629340.5045,0.623771824676868
2020-01-30,107390530813.87,0.893689512826973,104225323660.561,0.898638478488211
2020-01-31,128019482367.59,1.06127641840422,123574671389.558,1.06126215557717
2020-02-01,114624055179.82,0.94639095145003,110077070604.843,0.941469545935323
2020-02-02,109620182175.04,0.906226867295057,105215180987.613,0.901180913374317
2020-02-03,112208824941.54,0.925680867214836,107970777724.67,0.922865965852963
2020-02-04,122101299298.23,1.00446068429667,118056288301.909,1.0062113455684
2020-02-05,224788979371.1,1.84189278649106,220192098488.644,1.86933961921351
2020-02-06,95562006657.87,0.781078994928601,91791125098.5065,0.777280686362302
2020-02-07,139409534665.73,1.1620008758197,135629101340.821,1.17196955618845
2020-02-08,129810351380.54,1.08100589292899,125360117582.462,1.08221779091664
2020-02-09,116460651445.15,0.972731170581462,112246241963.697,0.971986354993366
2020-02-10,123648531261.86,1.03129072037589,120212516019.776,1.03949632301766
2020-02-11,103149374641.85,0.861955408292742,99227659307.903,0.859646045548768
2020-02-12,120569727604.08,1.00444311506039,116382845883.188,1.00516399434897
2020-02-13,128606870394.62,1.06689202377377,124088099807.5,1.06716697629404
2020-02-14,123440672794.09,1.01841579482626,117814089875.074,1.00758610417647
2020-02-15,196221712104.79,1.61571801223154,190611606849.154,1.62726794495245
2020-02-16,357378679814.94,2.91337550203296,352047305037.549,2.97507840596835
2020-02-17,233788708008.88,1.86271386523404,228854288990.902,1.88888064796455
2020-02-18,107035280233.31,0.853187075087911,102394960749.005,0.845566731985646
2020-02-19,82124703950.54,0.654020644671584,78102246010.2285,0.644415592161326
2020-02-20,117001590781.62,0.929574388816009,111967768182.363,0.921596598324412
2020-02-21,104931715316.71,0.831568798203565,101524627417.222,0.833553252327804
2020-02-22,164844771096.81,1.30158133565338,161012017426.237,1.31687426606864
